subject,condition,rt_ms
4,incongruent,470.6606250967667
13,incongruent,657.4808794703661
37,congruent,381.4377265745462
25,incongruent,520.480621180094
22,incongruent,631.2742929012862
18,congruent,482.8427286498894
44,incongruent,645.2577833159355
13,incongruent,416.2266534276696
47,congruent,476.0197030980031
18,incongruent,207.668638808374
20,congruent,435.6504394539517
32,incongruent,370.46630442144897
38,congruent,473.2737398947875
23,incongruent,569.8173685136098
32,congruent,503.802178861762
21,incongruent,506.2190411686439
39,congruent,583.5369123580583
42,incongruent,482.4716133874678
43,congruent,523.8416349962789
32,congruent,564.6979591847114
14,congruent,477.391119169336
32,congruent,528.2196956508145
31,incongruent,493.86672645694347
11,incongruent,381.42244596984494
42,incongruent,433.6850701872181
37,incongruent,400.8892131224523
22,congruent,504.62673860756763
2,incongruent,575.3962544731008
36,incongruent,571.0274006192312
11,congruent,301.3378712634176
37,incongruent,345.66341221877485
21,incongruent,394.1461113543392
36,incongruent,454.6290184551984
44,incongruent,497.09095244115707
5,congruent,485.0424296091269
2,incongruent,461.9230477721185
34,incongruent,482.9516062842017
22,incongruent,646.9161192702214
35,congruent,637.9658718116129
6,congruent,560.0786007297704
43,incongruent,400.82190210218016
12,congruent,308.13265088574747
7,congruent,495.69768168380386
20,incongruent,559.1812537494291
41,congruent,494.0583506530363
5,incongruent,515.3218591438412
25,congruent,418.2491882416899
41,incongruent,393.8475667097402
26,incongruent,410.0967444573251
5,congruent,626.3247687064832
10,incongruent,507.7590156277083
29,congruent,524.2349050576539
32,congruent,449.44552783024386
9,incongruent,480.08674498170257
20,congruent,406.3876818062493
6,incongruent,590.045144048271
29,congruent,411.31631475262185
23,incongruent,597.0421915406861
33,congruent,461.8575995526411
17,congruent,475.8752141634138
49,congruent,428.76483048667956
3,incongruent,616.464226887936
12,incongruent,455.6171777298353
4,incongruent,572.4900660974378
42,incongruent,506.25507341670254
15,congruent,520.6626142334829
2,incongruent,321.35303755646964
39,incongruent,374.7952396630658
44,congruent,377.7000125795678
42,congruent,424.08207657087553
11,incongruent,490.7443512889542
4,incongruent,442.51912838917036
15,incongruent,634.6432416976402
9,incongruent,630.2278954261657
38,incongruent,463.95922190355327
17,congruent,570.8517401596109
22,incongruent,508.6732117986702
32,incongruent,498.57344574234105
22,congruent,481.4958671537276
14,congruent,365.8781530561462
11,congruent,524.938053104088
11,congruent,471.05107119782366
7,congruent,501.0760860226956
29,congruent,566.6543369275498
12,congruent,616.5613608329355
34,congruent,535.5505042609201
18,incongruent,636.447161633708
24,congruent,401.2123546896938
42,congruent,382.7133956132342
33,congruent,476.4988066738558
15,congruent,359.78394806477183
1,congruent,540.925502543091
36,congruent,303.86468050787676
17,incongruent,549.2368644995927
4,incongruent,612.5738708965418
30,congruent,595.4518655209513
40,congruent,460.08477993772715
32,incongruent,494.0111743348698
41,congruent,426.7643815989312
10,congruent,527.3016559539348
42,congruent,606.8192919988503
17,incongruent,500.78192544817125
26,incongruent,463.77576744785824
12,incongruent,526.4364526514204
31,congruent,358.5169304273318
45,congruent,595.6122793336415
48,incongruent,413.4303319801994
15,congruent,474.45341105713754
20,incongruent,576.0467895490387
44,incongruent,613.0776928597185
16,incongruent,342.896877053285
44,congruent,513.6298015371862
27,congruent,526.2803132554765
26,incongruent,406.5815707788173
46,incongruent,538.4549018581009
43,congruent,554.207623044862
45,congruent,594.039022778242
4,congruent,396.93947632911534
6,congruent,374.20260755685877
7,congruent,551.0680558811821
27,incongruent,488.18644744049095
20,incongruent,551.4922055153023
11,incongruent,507.3945636569456
34,incongruent,399.7406002424981
12,congruent,454.5008304172671
48,incongruent,471.358190953839
18,incongruent,449.1645806454666
23,congruent,441.5336403608766
3,congruent,439.87838875343294
1,congruent,418.3778098813033
8,incongruent,559.3627135627287
9,incongruent,387.9651301715597
5,incongruent,273.4668622823318
22,incongruent,494.54256938065487
35,congruent,514.2097961502095
34,incongruent,348.8240525509872
40,congruent,606.204254886651
29,incongruent,517.8681828295614
7,congruent,414.48431724754533
43,congruent,469.586250307175
42,congruent,576.5374331268449
14,incongruent,434.44156925463136
43,congruent,519.2108186047582
27,congruent,510.3265275002472
19,incongruent,578.8050705070119
8,incongruent,598.9494399397772
46,incongruent,421.75835682781116
32,congruent,522.5451981455772
22,incongruent,326.9554206977548
38,incongruent,407.49247596089515
38,congruent,384.1835445042891
26,congruent,294.8909617993931
11,incongruent,525.856907676553
22,congruent,680.6078672662804
30,incongruent,428.6095641647411
10,congruent,516.3177818918163
6,congruent,456.6931119241948
46,incongruent,554.8414772325184
29,congruent,417.62793779089253
30,congruent,595.5998869159271
22,incongruent,554.868596252579
40,incongruent,484.09312736484117
19,incongruent,499.9516383727072
2,congruent,509.56534184940443
38,congruent,552.1232470989961
13,congruent,456.16280142045775
38,incongruent,562.0354396066275
24,incongruent,487.1345367539829
18,incongruent,425.7882833633724
27,incongruent,612.6592459464617
22,congruent,522.3518700857907
20,congruent,525.7037236877293
14,incongruent,412.42483761032474
17,incongruent,434.00417863486825
17,congruent,561.0443760515808
23,congruent,395.3832638250249
48,incongruent,536.917004849631
18,congruent,510.3802014999907
31,incongruent,377.7111168869508
2,congruent,391.6193148760144
1,incongruent,574.5549277742433
34,congruent,486.41538226545293
33,congruent,491.0338375932235
38,incongruent,592.2975391667428
28,congruent,596.9945554972188
16,congruent,455.32486516948444
5,congruent,499.8983876523194
48,congruent,593.8893647192394
9,congruent,559.0843939378193
49,incongruent,566.1410912994562
14,congruent,597.0743445872201
28,congruent,473.18995328398023
5,congruent,431.47910293447273
39,congruent,378.00616481476357
20,incongruent,392.73530336864206
27,incongruent,594.1630715202725
7,congruent,568.5053433305214
13,incongruent,556.5992292314646
20,congruent,588.289719598631
4,congruent,474.05335376627494
37,incongruent,426.4747055441394
17,congruent,446.0233801354885
37,incongruent,541.1874122140449
10,incongruent,494.04969418192655
2,congruent,510.5553601244156
46,incongruent,470.96537040521025
11,congruent,623.5448279312382
48,incongruent,528.0865240911212
35,congruent,617.6394281742876
27,congruent,523.73318552185
32,congruent,458.7260906637723
28,incongruent,600.9790007786714
19,incongruent,423.94364170876145
46,incongruent,481.42280828827904
3,congruent,405.76572316500926
37,incongruent,602.416172702301
31,incongruent,591.596838598332
8,congruent,442.08617070223437
33,congruent,577.2727847524338
47,congruent,525.5303988205161
15,incongruent,744.2423612480839
28,congruent,396.8088894294659
19,congruent,537.430456891833
2,incongruent,456.70100252317974
3,incongruent,464.0042489245907
10,congruent,573.5475230346857
32,incongruent,462.9057878388472
40,congruent,689.6540412608406
4,congruent,398.8344203447634
7,incongruent,511.68623232222626
43,congruent,700.2879736051025
42,congruent,473.5909845887596
27,incongruent,467.67904760912364
39,congruent,411.0359355281538
11,incongruent,548.7727760687274
2,congruent,566.2902685295944
45,incongruent,606.6557988262464
17,congruent,483.89678367626163
18,incongruent,367.8827129439135
25,congruent,567.4103293826602
30,congruent,560.4126520726302
4,congruent,526.364782798571
29,incongruent,434.7850847179817
29,congruent,637.7653886091874
37,incongruent,545.5529354030191
49,congruent,497.1898632321168
36,congruent,557.8081553345246
30,incongruent,424.53327606150066
44,congruent,507.80190644782704
25,congruent,567.9603931714595
3,incongruent,445.1898061176913
43,incongruent,601.1143652941341
48,congruent,445.44813195905095
48,congruent,637.2415030607829
45,congruent,452.46516561479575
45,incongruent,496.29802298884243
34,congruent,452.6138684279562
2,congruent,473.83551358632536
37,incongruent,605.747274530682
5,congruent,637.1983228810564
8,congruent,601.1243897215454
31,congruent,520.8598026541862
46,congruent,425.2842368083808
12,incongruent,465.0273564869703
9,incongruent,414.44014958895485
26,incongruent,482.14492340275996
18,incongruent,483.001275402795
42,congruent,640.1371983963379
10,congruent,638.449388902264
46,congruent,524.5371934387653
13,incongruent,335.0758792955372
17,incongruent,459.2654329413236
33,congruent,581.898116476218
42,incongruent,545.3730042575571
24,incongruent,545.429207714153
25,incongruent,428.42686095083957
32,congruent,544.2173411841618
33,congruent,381.45772925564097
39,incongruent,516.9257391502878
7,incongruent,446.0347780396952
47,congruent,674.8510888766582
4,incongruent,421.1744073380288
12,congruent,424.4138431871262
39,incongruent,506.05156854319983
14,incongruent,641.6562673855615
30,congruent,409.24642904899486
8,congruent,348.61761343071225
41,incongruent,464.3571901132015
15,incongruent,577.0825295775371
6,incongruent,486.792567311296
6,congruent,572.2469966498232
9,congruent,398.2481981177337
36,incongruent,513.8446687979277
4,incongruent,547.4729299148717
30,congruent,563.3859708710864
32,incongruent,426.86746666470106
17,incongruent,250.44510837031532
31,congruent,551.7960108505297
15,incongruent,511.5960018963279
21,congruent,538.4584139396927
2,incongruent,334.53368487367925
7,congruent,429.2790113937514
6,congruent,577.947507448991
2,congruent,446.2020318397078
17,incongruent,481.94334094569376
13,incongruent,499.52911427540477
13,congruent,465.62174621451084
1,incongruent,510.49724143823636
39,incongruent,399.6813655232713
47,incongruent,451.6090910713971
37,congruent,556.5384407372907
9,incongruent,411.7664096986773
39,congruent,573.9977884675584
14,incongruent,495.7374950739755
15,congruent,383.6770902622685
40,incongruent,570.0627460817958
11,incongruent,473.0781396723037
49,congruent,560.1793682083766
42,congruent,491.9670564531392
31,incongruent,536.8770862411617
25,incongruent,443.95941613293144
13,incongruent,425.1731132114054
33,incongruent,398.35061413944584
23,incongruent,486.656796174806
32,incongruent,518.7963094992868
3,congruent,534.7446537545967
19,incongruent,505.7071715536393
6,congruent,492.0653761294724
21,congruent,507.7586593460633
35,incongruent,508.44967863495174
6,congruent,453.4187184147239
41,congruent,607.8716574605846
41,congruent,577.668674420018
14,congruent,413.38688670537624
10,congruent,490.902810524632
37,congruent,588.2325141700529
38,congruent,551.7494829217536
32,congruent,473.47298779008935
8,congruent,379.7935886741857
25,incongruent,486.6074968341196
13,incongruent,441.64465304203543
15,incongruent,416.4987102533921
29,incongruent,410.01732739608633
49,congruent,438.3705717877276
10,incongruent,626.3124675100861
13,incongruent,472.7689116732827
13,incongruent,443.8451911144871
11,incongruent,596.9513932171346
47,incongruent,612.6498680983276
6,congruent,505.7012524015549
10,congruent,442.38449940819817
33,congruent,460.71774946767914
18,congruent,579.3397509725419
45,congruent,500.8540704609135
30,congruent,439.6993537363227
7,congruent,573.0624005687463
24,incongruent,678.5245421306229
6,incongruent,612.8742729500644
21,incongruent,322.19913379498826
45,congruent,482.0014859346751
24,incongruent,509.2167818824584
33,congruent,490.53338475925267
19,congruent,446.1344811061339
48,congruent,523.1507769309699
30,congruent,556.9090292339548
35,incongruent,551.3720753558217
40,congruent,436.6212453937943
38,congruent,501.6692427521171
47,incongruent,604.0776673309733
23,congruent,432.5766208853181
8,congruent,566.0865792022948
12,incongruent,533.5745820972737
12,congruent,604.6853159129729
28,incongruent,431.51548824869934
5,congruent,486.6731582942287
18,incongruent,622.6907038995571
36,congruent,575.4848863889055
24,congruent,587.7802124517135
17,incongruent,471.6695939246513
26,incongruent,494.23889145234983
7,congruent,604.095788976776
2,congruent,369.35058322585826
36,congruent,214.50152046649708
30,incongruent,561.4619357901489
34,incongruent,541.8050408454259
18,incongruent,493.4918550024811
11,incongruent,440.7105829886888
40,congruent,505.84808739755977
36,congruent,427.7016662913213
3,incongruent,540.1493726583948
48,congruent,389.09018368645377
28,incongruent,350.8181893271351
15,congruent,398.7799267390468
18,incongruent,425.5746364542937
27,congruent,541.1614306768845
5,incongruent,538.8506222930115
4,congruent,642.9406749669428
21,congruent,499.9967550393086
47,incongruent,533.0940243773183
21,congruent,583.1883308644922
43,congruent,439.36361765797227
37,congruent,527.9269730494173
42,congruent,360.11889358131197
8,congruent,428.0231229821754
49,incongruent,351.4517385235181
41,incongruent,378.2893242873045
43,congruent,578.1258283619218
3,incongruent,552.6255507356177
14,incongruent,485.5373054720528
26,congruent,474.0315451561567
31,incongruent,434.77647486686965
32,incongruent,476.86072093864055
48,incongruent,601.6462754788681
1,incongruent,465.87376090529415
13,congruent,495.6981870694914
4,incongruent,502.8496675440085
27,incongruent,457.328064805189
14,congruent,577.5375837192357
31,congruent,438.8528656175241
19,congruent,543.3285395303939
13,congruent,613.5076688983208
17,congruent,497.1648190065936
31,congruent,649.228226469407
48,congruent,437.5957536680077
9,congruent,623.4803954916492
9,incongruent,539.1658063830578
48,incongruent,393.0649761938119
44,congruent,457.97422779220744
44,incongruent,632.1141090961999
47,incongruent,521.0324724358142
11,congruent,714.2306985343882
9,incongruent,495.9220787103007
33,congruent,519.660556776936
38,congruent,415.77246254948943
41,incongruent,671.7964543227074
49,congruent,548.2375176302537
44,incongruent,482.08934014847944
13,congruent,583.8213243173344
15,congruent,571.0576977305764
